ref_number,incident_id,company,incident_date,incident_topic,incident_description,mapped_claim,source_links,legitimacy_flag,confidence_level,notes,publication_track,evidence_tier,source_family,verification_summary,source_origin,source_registry_key
350,ca-dmv-waymo-2023-07-21,Waymo,2023-07-21,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Waymo dated 2023-07-21.,,https://www.dmv.ca.gov/portal/file/waymo_07212023-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/waymo_07212023-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
351,ca-dmv-nuro-2023-07-24,Nuro,2023-07-24,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Nuro dated 2023-07-24.,,https://www.dmv.ca.gov/portal/file/nuro_07242023-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/nuro_07242023-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
352,ca-dmv-cruise-2023-07-21-a,Cruise,2023-07-21,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Cruise dated 2023-07-21.,,https://www.dmv.ca.gov/portal/file/cruise_07212023-a-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/cruise_07212023-a-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
353,ca-dmv-cruise-2023-07-21-b,Cruise,2023-07-21,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Cruise dated 2023-07-21.,,https://www.dmv.ca.gov/portal/file/cruise_07212023-b-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/cruise_07212023-b-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
354,ca-dmv-waymo-2023-07-11,Waymo,2023-07-11,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Waymo dated 2023-07-11.,,https://www.dmv.ca.gov/portal/file/waymo_071123-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/waymo_071123-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
355,ca-dmv-waymo-2023-07-08,Waymo,2023-07-08,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Waymo dated 2023-07-08.,,https://www.dmv.ca.gov/portal/file/waymo_070823-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/waymo_070823-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
356,ca-dmv-waymo-2023-07-03,Waymo,2023-07-03,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Waymo dated 2023-07-03.,,https://www.dmv.ca.gov/portal/file/waymo_070323-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/waymo_070323-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
357,ca-dmv-cruise-2023-07-02,Cruise,2023-07-02,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Cruise dated 2023-07-02.,,https://www.dmv.ca.gov/portal/file/cruise_070223-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/cruise_070223-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
358,ca-dmv-waymo-2023-06-29-1,Waymo,2023-06-29,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Waymo dated 2023-06-29.,,https://www.dmv.ca.gov/portal/file/waymo_062923-1-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/waymo_062923-1-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
359,ca-dmv-waymo-2023-06-29-2,Waymo,2023-06-29,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Waymo dated 2023-06-29.,,https://www.dmv.ca.gov/portal/file/waymo_06292023-2-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/waymo_06292023-2-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
360,ca-dmv-cruise-2023-06-29,Cruise,2023-06-29,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Cruise dated 2023-06-29.,,https://www.dmv.ca.gov/portal/file/cruise_062923-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/cruise_062923-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
361,ca-dmv-cruise-2023-06-24,Cruise,2023-06-24,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Cruise dated 2023-06-24.,,https://www.dmv.ca.gov/portal/file/cruise_06242023-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/cruise_06242023-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
362,ca-dmv-cruise-2023-06-17-2,Cruise,2023-06-17,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Cruise dated 2023-06-17.,,https://www.dmv.ca.gov/portal/file/cruise_061723-2-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/cruise_061723-2-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
363,ca-dmv-zoox-2023-06-18,Zoox,2023-06-18,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Zoox dated 2023-06-18.,,https://www.dmv.ca.gov/portal/file/zoox_06182023-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/zoox_06182023-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
364,ca-dmv-waymo-2023-06-18,Waymo,2023-06-18,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Waymo dated 2023-06-18.,,https://www.dmv.ca.gov/portal/file/waymo_06182023-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/waymo_06182023-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
365,ca-dmv-cruise-2023-06-17-1,"Cruise,",2023-06-17,autonomous_vehicle,"California DMV published an autonomous vehicle collision report for Cruise, dated 2023-06-17.",,https://www.dmv.ca.gov/portal/file/cruise_061723-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/cruise_061723-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
366,ca-dmv-cruise-2023-06-15,Cruise,2023-06-15,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Cruise dated 2023-06-15.,,https://www.dmv.ca.gov/portal/file/cruise_061523-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/cruise_061523-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
367,ca-dmv-waymo-2023-06-11,Waymo,2023-06-11,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Waymo dated 2023-06-11.,,https://www.dmv.ca.gov/portal/file/waymo_061123-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/waymo_061123-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
368,ca-dmv-cruise-2023-06-09,Cruise,2023-06-09,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Cruise dated 2023-06-09.,,https://www.dmv.ca.gov/portal/file/cruise_060923-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/cruise_060923-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
369,ca-dmv-cruise-2023-06-08,Cruise,2023-06-08,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Cruise dated 2023-06-08.,,https://www.dmv.ca.gov/portal/file/cruise_060823-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/cruise_060823-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
370,ca-dmv-waymo-2023-06-09,Waymo,2023-06-09,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Waymo dated 2023-06-09.,,https://www.dmv.ca.gov/portal/file/waymo_060923-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/waymo_060923-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
371,ca-dmv-waymo-2023-06-05,Waymo,2023-06-05,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Waymo dated 2023-06-05.,,https://www.dmv.ca.gov/portal/file/waymo_060523-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/waymo_060523-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
372,ca-dmv-mercedes-benz-2023-06-01,Mercedes Benz,2023-06-01,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Mercedes Benz dated 2023-06-01.,,https://www.dmv.ca.gov/portal/file/mercedes-benz_060123-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/mercedes-benz_060123-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
373,ca-dmv-mercedes-benz-2023-05-30,Mercedes Benz,2023-05-30,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Mercedes Benz dated 2023-05-30.,,https://www.dmv.ca.gov/portal/file/mercedes-benz_053023-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/mercedes-benz_053023-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
374,ca-dmv-weride-2023-06-08,WeRide,2023-06-08,autonomous_vehicle,California DMV published an autonomous vehicle collision report for WeRide dated 2023-06-08.,,https://www.dmv.ca.gov/portal/file/weride_060823-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/weride_060823-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
375,ca-dmv-pony-ai-2023-06-05,Pony.ai,2023-06-05,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Pony.ai dated 2023-06-05.,,https://www.dmv.ca.gov/portal/file/pony-ai_060523-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/pony-ai_060523-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
376,ca-dmv-waymo-2023-05-21,Waymo,2023-05-21,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Waymo dated 2023-05-21.,,https://www.dmv.ca.gov/portal/file/waymo_052123-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/waymo_052123-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
377,ca-dmv-cruise-2023-05-21,Cruise,2023-05-21,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Cruise dated 2023-05-21.,,https://www.dmv.ca.gov/portal/file/cruise_052123-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/cruise_052123-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
378,ca-dmv-cruise-2023-05-18,Cruise,2023-05-18,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Cruise dated 2023-05-18.,,https://www.dmv.ca.gov/portal/file/cruise_051823-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/cruise_051823-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
379,ca-dmv-zoox-2023-05-20,Zoox,2023-05-20,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Zoox dated 2023-05-20.,,https://www.dmv.ca.gov/portal/file/zoox_052023-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/zoox_052023-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
